Fig 3A,,,
Group,Bin_name_1,Bin_name_2,average_r
O,Bin803,Bin343,0.67 
O,Bin803,Bin336,0.68 
O,Bin803,Bin258,0.64 
O,Bin803,Bin206,0.55 
O,Bin803,Bin147,0.64 
O,Bin803,Bin142,0.77 
O,Bin803,Bin139,0.81 
O,Bin803,Bin98,0.74 
O,Bin803,Bin89,0.68 
O,Bin803,Bin84,0.82 
O,Bin803,Bin79,0.57 
O,Bin803,Bin40,0.69 
O,Bin803,Bin12,0.62 
O,Bin803,Bin6,0.57 
O,Bin803,Bin539,-0.64 
O,Bin803,Bin508,-0.61 
O,Bin803,Bin485,-0.59 
O,Bin803,Bin422,-0.56 
O,Bin803,Bin386,-0.59 
O,Bin803,Bin296,-0.61 
O,Bin803,Bin254,-0.64 
O,Bin803,Bin250,-0.57 
O,Bin803,Bin210,-0.58 
O,Bin803,Bin118,-0.65 
O,Bin359,Bin353,0.81 
O,Bin359,Bin285,0.83 
O,Bin359,Bin150,0.73 
O,Bin359,Bin280,-0.51 
O,Bin359,Bin179,-0.54 
O,Bin359,Bin118,-0.56 
O,Bin184,Bin163,0.55 
O,Bin184,Bin179,-0.66 
O,Bin184,Bin118,-0.62 
O,Bin124,Bin118,-0.62 
O,Bin117,Bin114,0.77 
O,Bin117,Bin113,0.66 
O,Bin117,Bin109,0.82 
O,Bin117,Bin99,0.64 
O,Bin117,Bin98,0.69 
O,Bin117,Bin95,0.84 
O,Bin117,Bin90,0.73 
O,Bin117,Bin89,0.70 
O,Bin117,Bin88,0.77 
O,Bin117,Bin86,0.60 
O,Bin117,Bin84,0.74 
O,Bin117,Bin81,0.74 
O,Bin117,Bin71,0.78 
O,Bin117,Bin49,0.68 
O,Bin117,Bin21,0.82 
O,Bin117,Bin4,0.73 
O,Bin116,Bin40,0.78 
O,Bin116,Bin26,0.70 
O,Bin116,Bin24,0.60 
O,Bin116,Bin8,0.63 
O,Bin114,Bin113,0.56 
O,Bin114,Bin109,0.67 
O,Bin114,Bin95,0.67 
O,Bin114,Bin88,0.62 
O,Bin114,Bin81,0.73 
O,Bin114,Bin71,0.67 
O,Bin114,Bin68,0.62 
O,Bin114,Bin21,0.70 
O,Bin235,Bin221,0.66 
O,Bin235,Bin142,-0.64 
O,Bin235,Bin114,-0.57 
O,Bin500,Bin490,0.70 
O,Bin500,Bin474,0.67 
O,Bin500,Bin454,0.65 
O,Bin500,Bin421,0.61 
O,Bin500,Bin413,0.64 
O,Bin500,Bin206,0.64 
O,Bin500,Bin121,0.95 
O,Bin500,Bin13,0.94 
O,Bin500,Bin441,-0.56 
O,Bin500,Bin113,-0.57 
O,Bin113,Bin99,0.66 
O,Bin113,Bin95,0.70 
O,Bin113,Bin84,0.68 
O,Bin113,Bin41,0.83 
O,Bin113,Bin21,0.54 
O,Bin121,Bin74,0.69 
O,Bin121,Bin13,0.91 
O,Bin121,Bin113,-0.54 
O,Bin112,Bin38,0.80 
O,Bin930,Bin900,0.85 
O,Bin930,Bin891,0.55 
O,Bin930,Bin801,0.82 
O,Bin930,Bin768,0.71 
O,Bin930,Bin722,0.76 
O,Bin930,Bin633,0.73 
O,Bin930,Bin621,0.53 
O,Bin930,Bin620,0.74 
O,Bin930,Bin608,0.81 
O,Bin930,Bin584,0.77 
O,Bin930,Bin560,0.83 
O,Bin930,Bin545,0.80 
O,Bin930,Bin538,0.73 
O,Bin930,Bin523,0.79 
O,Bin930,Bin431,0.54 
O,Bin930,Bin402,0.73 
O,Bin930,Bin359,0.80 
O,Bin930,Bin353,0.78 
O,Bin930,Bin328,0.51 
O,Bin930,Bin285,0.79 
O,Bin930,Bin150,0.72 
O,Bin930,Bin752,-0.55 
O,Bin930,Bin179,-0.62 
O,Bin930,Bin118,-0.64 
O,Bin930,Bin112,-0.57 
O,Bin110,Bin44,0.59 
O,Bin544,Bin503,0.67 
O,Bin544,Bin500,0.58 
O,Bin544,Bin490,0.74 
O,Bin544,Bin484,0.77 
O,Bin544,Bin456,0.65 
O,Bin544,Bin454,0.80 
O,Bin544,Bin421,0.71 
O,Bin544,Bin413,0.75 
O,Bin544,Bin362,0.74 
O,Bin544,Bin330,0.68 
O,Bin544,Bin325,0.72 
O,Bin544,Bin309,0.69 
O,Bin544,Bin295,0.82 
O,Bin544,Bin291,0.75 
O,Bin544,Bin266,0.65 
O,Bin544,Bin218,0.68 
O,Bin544,Bin214,0.79 
O,Bin544,Bin206,0.79 
O,Bin544,Bin182,0.53 
O,Bin544,Bin153,0.70 
O,Bin544,Bin152,0.74 
O,Bin544,Bin135,0.69 
O,Bin544,Bin101,0.68 
O,Bin544,Bin77,0.69 
O,Bin544,Bin74,0.64 
O,Bin544,Bin358,-0.60 
O,Bin544,Bin109,-0.63 
O,Bin474,Bin469,0.62 
O,Bin474,Bin454,0.64 
O,Bin474,Bin296,0.66 
O,Bin474,Bin64,0.50 
O,Bin474,Bin358,-0.64 
O,Bin474,Bin351,-0.60 
O,Bin474,Bin336,-0.66 
O,Bin474,Bin328,-0.65 
O,Bin474,Bin162,-0.62 
O,Bin474,Bin117,-0.62 
O,Bin474,Bin109,-0.62 
O,Bin464,Bin461,0.63 
O,Bin464,Bin328,-0.57 
O,Bin464,Bin109,-0.67 
O,Bin266,Bin218,0.68 
O,Bin266,Bin214,0.66 
O,Bin266,Bin206,0.72 
O,Bin266,Bin152,0.69 
O,Bin266,Bin116,0.62 
O,Bin266,Bin115,0.54 
O,Bin266,Bin77,0.67 
O,Bin266,Bin74,0.69 
O,Bin266,Bin39,0.64 
O,Bin266,Bin18,0.63 
O,Bin266,Bin109,-0.57 
O,Bin108,Bin69,0.85 
O,Bin106,Bin104,0.70 
O,Bin106,Bin65,0.68 
O,Bin106,Bin50,0.74 
O,Bin106,Bin47,0.83 
O,Bin723,Bin705,0.67 
O,Bin723,Bin689,0.65 
O,Bin723,Bin686,0.60 
O,Bin723,Bin672,0.78 
O,Bin723,Bin640,0.56 
O,Bin723,Bin623,0.64 
O,Bin723,Bin601,0.82 
O,Bin723,Bin594,0.57 
O,Bin723,Bin574,0.80 
O,Bin723,Bin573,0.62 
O,Bin723,Bin566,0.71 
O,Bin723,Bin562,0.91 
O,Bin723,Bin561,0.72 
O,Bin723,Bin551,0.72 
O,Bin723,Bin544,0.69 
O,Bin723,Bin500,0.61 
O,Bin723,Bin484,0.77 
O,Bin723,Bin454,0.68 
O,Bin723,Bin440,0.84 
O,Bin723,Bin421,0.76 
O,Bin723,Bin413,0.77 
O,Bin723,Bin394,0.68 
O,Bin723,Bin362,0.72 
O,Bin723,Bin340,0.87 
O,Bin723,Bin330,0.80 
O,Bin723,Bin329,0.77 
O,Bin723,Bin325,0.69 
O,Bin723,Bin309,0.70 
O,Bin723,Bin291,0.71 
O,Bin723,Bin287,0.78 
O,Bin723,Bin266,0.79 
O,Bin723,Bin258,0.89 
O,Bin723,Bin256,0.73 
O,Bin723,Bin214,0.81 
O,Bin723,Bin206,0.82 
O,Bin723,Bin182,0.64 
O,Bin723,Bin153,0.75 
O,Bin723,Bin147,0.80 
O,Bin723,Bin135,0.74 
O,Bin723,Bin121,0.59 
O,Bin723,Bin103,0.66 
O,Bin723,Bin101,0.84 
O,Bin723,Bin74,0.70 
O,Bin723,Bin70,0.81 
O,Bin723,Bin39,0.77 
O,Bin723,Bin22,0.64 
O,Bin723,Bin12,0.63 
O,Bin723,Bin546,-0.61 
O,Bin723,Bin539,-0.62 
O,Bin723,Bin535,-0.59 
O,Bin723,Bin531,-0.69 
O,Bin723,Bin527,-0.59 
O,Bin723,Bin521,-0.57 
O,Bin723,Bin509,-0.62 
O,Bin723,Bin468,-0.49 
O,Bin723,Bin458,-0.65 
O,Bin723,Bin452,-0.65 
O,Bin723,Bin185,-0.56 
O,Bin723,Bin106,-0.65 
O,Bin1093,Bin1092,0.64 
O,Bin1093,Bin1084,0.90 
O,Bin1093,Bin1080,0.88 
O,Bin1093,Bin1027,0.78 
O,Bin1093,Bin1011,0.74 
O,Bin1093,Bin976,0.63 
O,Bin1093,Bin930,0.71 
O,Bin1093,Bin900,0.82 
O,Bin1093,Bin891,0.64 
O,Bin1093,Bin801,0.78 
O,Bin1093,Bin768,0.70 
O,Bin1093,Bin722,0.80 
O,Bin1093,Bin633,0.79 
O,Bin1093,Bin620,0.81 
O,Bin1093,Bin608,0.81 
O,Bin1093,Bin560,0.79 
O,Bin1093,Bin545,0.77 
O,Bin1093,Bin538,0.77 
O,Bin1093,Bin523,0.79 
O,Bin1093,Bin431,0.63 
O,Bin1093,Bin402,0.78 
O,Bin1093,Bin359,0.78 
O,Bin1093,Bin353,0.80 
O,Bin1093,Bin327,0.59 
O,Bin1093,Bin285,0.77 
O,Bin1093,Bin150,0.88 
O,Bin1093,Bin932,-0.58 
O,Bin1093,Bin877,-0.48 
O,Bin1093,Bin527,-0.58 
O,Bin1093,Bin281,-0.53 
O,Bin1093,Bin179,-0.56 
O,Bin1093,Bin118,-0.58 
O,Bin1093,Bin104,-0.65 
O,Bin1084,Bin1080,0.93 
O,Bin1084,Bin1027,0.81 
O,Bin1084,Bin1011,0.76 
O,Bin1084,Bin976,0.63 
O,Bin1084,Bin930,0.75 
O,Bin1084,Bin900,0.87 
O,Bin1084,Bin891,0.57 
O,Bin1084,Bin801,0.80 
O,Bin1084,Bin797,0.66 
O,Bin1084,Bin768,0.75 
O,Bin1084,Bin722,0.88 
O,Bin1084,Bin620,0.88 
O,Bin1084,Bin608,0.83 
O,Bin1084,Bin560,0.81 
O,Bin1084,Bin545,0.80 
O,Bin1084,Bin538,0.69 
O,Bin1084,Bin523,0.85 
O,Bin1084,Bin402,0.83 
O,Bin1084,Bin359,0.81 
O,Bin1084,Bin353,0.77 
O,Bin1084,Bin285,0.77 
O,Bin1084,Bin150,0.86 
O,Bin1084,Bin1083,-0.54 
O,Bin1084,Bin932,-0.61 
O,Bin1084,Bin923,-0.54 
O,Bin1084,Bin775,-0.56 
O,Bin1084,Bin766,-0.54 
O,Bin1084,Bin725,-0.52 
O,Bin1084,Bin508,-0.57 
O,Bin1084,Bin460,-0.55 
O,Bin1084,Bin386,-0.56 
O,Bin1084,Bin281,-0.57 
O,Bin1084,Bin179,-0.59 
O,Bin1084,Bin118,-0.60 
O,Bin1084,Bin104,-0.64 
O,Bin977,Bin972,0.52 
O,Bin977,Bin960,0.59 
O,Bin977,Bin959,0.73 
O,Bin977,Bin936,0.70 
O,Bin977,Bin907,0.68 
O,Bin977,Bin886,0.79 
O,Bin977,Bin873,0.71 
O,Bin977,Bin855,0.69 
O,Bin977,Bin836,0.68 
O,Bin977,Bin824,0.62 
O,Bin977,Bin813,0.87 
O,Bin977,Bin811,0.73 
O,Bin977,Bin809,0.79 
O,Bin977,Bin787,0.76 
O,Bin977,Bin784,0.64 
O,Bin977,Bin765,0.74 
O,Bin977,Bin751,0.74 
O,Bin977,Bin743,0.72 
O,Bin977,Bin726,0.52 
O,Bin977,Bin723,0.74 
O,Bin977,Bin705,0.80 
O,Bin977,Bin689,0.79 
O,Bin977,Bin672,0.78 
O,Bin977,Bin640,0.86 
O,Bin977,Bin605,0.57 
O,Bin977,Bin601,0.70 
O,Bin977,Bin594,0.63 
O,Bin977,Bin578,0.53 
O,Bin977,Bin574,0.78 
O,Bin977,Bin573,0.67 
O,Bin977,Bin562,0.64 
O,Bin977,Bin551,0.66 
O,Bin977,Bin544,0.71 
O,Bin977,Bin484,0.64 
O,Bin977,Bin456,0.62 
O,Bin977,Bin421,0.69 
O,Bin977,Bin413,0.72 
O,Bin977,Bin362,0.65 
O,Bin977,Bin342,0.68 
O,Bin977,Bin330,0.70 
O,Bin977,Bin329,0.72 
O,Bin977,Bin325,0.76 
O,Bin977,Bin309,0.75 
O,Bin977,Bin287,0.71 
O,Bin977,Bin258,0.68 
O,Bin977,Bin256,0.77 
O,Bin977,Bin214,0.69 
O,Bin977,Bin206,0.69 
O,Bin977,Bin182,0.52 
O,Bin977,Bin153,0.69 
O,Bin977,Bin147,0.65 
O,Bin977,Bin141,0.64 
O,Bin977,Bin135,0.65 
O,Bin977,Bin103,0.83 
O,Bin977,Bin101,0.75 
O,Bin977,Bin70,0.57 
O,Bin977,Bin39,0.75 
O,Bin977,Bin12,0.60 
O,Bin977,Bin104,-0.55 
O,Bin959,Bin946,0.69 
O,Bin959,Bin936,0.81 
O,Bin959,Bin907,0.80 
O,Bin959,Bin886,0.84 
O,Bin959,Bin873,0.91 
O,Bin959,Bin868,0.62 
O,Bin959,Bin855,0.81 
O,Bin959,Bin836,0.83 
O,Bin959,Bin833,0.78 
O,Bin959,Bin824,0.87 
O,Bin959,Bin813,0.75 
O,Bin959,Bin811,0.84 
O,Bin959,Bin809,0.63 
O,Bin959,Bin803,0.58 
O,Bin959,Bin799,0.67 
O,Bin959,Bin787,0.76 
O,Bin959,Bin784,0.58 
O,Bin959,Bin765,0.78 
O,Bin959,Bin762,0.78 
O,Bin959,Bin751,0.86 
O,Bin959,Bin743,0.70 
O,Bin959,Bin723,0.86 
O,Bin959,Bin689,0.76 
O,Bin959,Bin672,0.77 
O,Bin959,Bin623,0.80 
O,Bin959,Bin601,0.79 
O,Bin959,Bin594,0.59 
O,Bin959,Bin578,0.69 
O,Bin959,Bin574,0.81 
O,Bin959,Bin573,0.66 
O,Bin959,Bin567,0.76 
O,Bin959,Bin566,0.66 
O,Bin959,Bin563,0.56 
O,Bin959,Bin562,0.78 
O,Bin959,Bin561,0.76 
O,Bin959,Bin544,0.73 
O,Bin959,Bin503,0.82 
O,Bin959,Bin500,0.71 
O,Bin959,Bin490,0.82 
O,Bin959,Bin484,0.85 
O,Bin959,Bin454,0.74 
O,Bin959,Bin440,0.72 
O,Bin959,Bin421,0.79 
O,Bin959,Bin413,0.83 
O,Bin959,Bin394,0.81 
O,Bin959,Bin362,0.69 
O,Bin959,Bin340,0.78 
O,Bin959,Bin330,0.82 
O,Bin959,Bin329,0.79 
O,Bin959,Bin325,0.73 
O,Bin959,Bin323,0.77 
O,Bin959,Bin309,0.71 
O,Bin959,Bin295,0.65 
O,Bin959,Bin291,0.82 
O,Bin959,Bin287,0.88 
O,Bin959,Bin266,0.69 
O,Bin959,Bin258,0.81 
O,Bin959,Bin256,0.78 
O,Bin959,Bin214,0.78 
O,Bin959,Bin206,0.86 
O,Bin959,Bin182,0.63 
O,Bin959,Bin153,0.73 
O,Bin959,Bin147,0.80 
O,Bin959,Bin141,0.68 
O,Bin959,Bin135,0.70 
O,Bin959,Bin121,0.67 
O,Bin959,Bin103,0.73 
O,Bin959,Bin101,0.87 
O,Bin959,Bin74,0.78 
O,Bin959,Bin70,0.80 
O,Bin959,Bin39,0.81 
O,Bin959,Bin13,0.68 
O,Bin959,Bin12,0.69 
O,Bin959,Bin3,0.64 
O,Bin959,Bin777,-0.59 
O,Bin959,Bin527,-0.60 
O,Bin959,Bin516,-0.65 
O,Bin959,Bin452,-0.61 
O,Bin959,Bin213,-0.60 
O,Bin959,Bin104,-0.66 
O,Bin801,Bin768,0.71 
O,Bin801,Bin722,0.81 
O,Bin801,Bin633,0.77 
O,Bin801,Bin620,0.81 
O,Bin801,Bin608,0.89 
O,Bin801,Bin584,0.78 
O,Bin801,Bin560,0.81 
O,Bin801,Bin545,0.78 
O,Bin801,Bin538,0.70 
O,Bin801,Bin523,0.88 
O,Bin801,Bin431,0.60 
O,Bin801,Bin402,0.77 
O,Bin801,Bin359,0.80 
O,Bin801,Bin353,0.77 
O,Bin801,Bin285,0.85 
O,Bin801,Bin150,0.75 
O,Bin801,Bin588,-0.64 
O,Bin801,Bin528,-0.56 
O,Bin801,Bin460,-0.57 
O,Bin801,Bin453,-0.53 
O,Bin801,Bin388,-0.54 
O,Bin801,Bin386,-0.63 
O,Bin801,Bin313,-0.57 
O,Bin801,Bin179,-0.57 
O,Bin801,Bin118,-0.63 
O,Bin801,Bin104,-0.69 
O,Bin593,Bin580,0.71 
O,Bin593,Bin566,0.59 
O,Bin593,Bin360,0.65 
O,Bin593,Bin343,0.68 
O,Bin593,Bin271,0.77 
O,Bin593,Bin79,0.69 
O,Bin593,Bin78,0.88 
O,Bin593,Bin509,-0.58 
O,Bin593,Bin278,-0.55 
O,Bin593,Bin210,-0.56 
O,Bin593,Bin104,-0.59 
O,Bin545,Bin538,0.70 
O,Bin545,Bin523,0.79 
O,Bin545,Bin402,0.76 
O,Bin545,Bin359,0.76 
O,Bin545,Bin353,0.78 
O,Bin545,Bin285,0.68 
O,Bin545,Bin150,0.77 
O,Bin545,Bin386,-0.52 
O,Bin545,Bin280,-0.53 
O,Bin545,Bin104,-0.58 
O,Bin287,Bin266,0.72 
O,Bin287,Bin258,0.79 
O,Bin287,Bin256,0.75 
O,Bin287,Bin214,0.70 
O,Bin287,Bin206,0.78 
O,Bin287,Bin147,0.74 
O,Bin287,Bin103,0.74 
O,Bin287,Bin101,0.71 
O,Bin287,Bin77,0.66 
O,Bin287,Bin74,0.73 
O,Bin287,Bin39,0.77 
O,Bin287,Bin22,0.67 
O,Bin287,Bin12,0.68 
O,Bin287,Bin104,-0.69 
O,Bin103,Bin101,0.73 
O,Bin103,Bin70,0.54 
O,Bin701,Bin516,0.61 
O,Bin701,Bin468,0.67 
O,Bin701,Bin455,0.63 
O,Bin701,Bin350,0.75 
O,Bin701,Bin224,0.76 
O,Bin701,Bin179,0.74 
O,Bin701,Bin148,0.70 
O,Bin701,Bin134,0.64 
O,Bin701,Bin118,0.76 
O,Bin701,Bin63,0.68 
O,Bin701,Bin330,-0.57 
O,Bin701,Bin227,-0.58 
O,Bin701,Bin101,-0.60 
O,Bin535,Bin527,0.66 
O,Bin535,Bin521,0.75 
O,Bin535,Bin510,0.62 
O,Bin535,Bin506,0.63 
O,Bin535,Bin504,0.73 
O,Bin535,Bin497,0.74 
O,Bin535,Bin492,0.72 
O,Bin535,Bin481,0.66 
O,Bin535,Bin476,0.62 
O,Bin535,Bin465,0.76 
O,Bin535,Bin452,0.58 
O,Bin535,Bin439,0.70 
O,Bin535,Bin385,0.63 
O,Bin535,Bin369,0.75 
O,Bin535,Bin361,0.56 
O,Bin535,Bin358,0.75 
O,Bin535,Bin351,0.76 
O,Bin535,Bin335,0.77 
O,Bin535,Bin310,0.58 
O,Bin535,Bin299,0.79 
O,Bin535,Bin260,0.51 
O,Bin535,Bin217,0.74 
O,Bin535,Bin165,0.66 
O,Bin535,Bin160,0.61 
O,Bin535,Bin109,0.73 
O,Bin535,Bin95,0.68 
O,Bin535,Bin90,0.76 
O,Bin535,Bin86,0.72 
O,Bin535,Bin50,0.54 
O,Bin535,Bin49,0.74 
O,Bin535,Bin325,-0.53 
O,Bin535,Bin287,-0.49 
O,Bin535,Bin279,-0.63 
O,Bin535,Bin103,-0.52 
O,Bin535,Bin101,-0.57 
O,Bin509,Bin508,0.70 
O,Bin509,Bin468,0.59 
O,Bin509,Bin465,0.71 
O,Bin509,Bin458,0.73 
O,Bin509,Bin278,0.72 
O,Bin509,Bin63,0.62 
O,Bin509,Bin362,-0.57 
O,Bin509,Bin258,-0.65 
O,Bin509,Bin147,-0.61 
O,Bin509,Bin101,-0.61 
O,Bin419,Bin417,0.67 
O,Bin419,Bin406,0.59 
O,Bin419,Bin396,0.65 
O,Bin419,Bin386,0.70 
O,Bin419,Bin375,0.66 
O,Bin419,Bin321,0.64 
O,Bin419,Bin313,0.71 
O,Bin419,Bin282,0.63 
O,Bin419,Bin213,0.81 
O,Bin419,Bin185,0.63 
O,Bin419,Bin176,0.71 
O,Bin419,Bin118,0.71 
O,Bin419,Bin104,0.80 
O,Bin419,Bin65,0.74 
O,Bin419,Bin50,0.78 
O,Bin419,Bin45,0.92 
O,Bin419,Bin342,-0.64 
O,Bin419,Bin287,-0.68 
O,Bin419,Bin101,-0.53 
O,Bin101,Bin70,0.73 
O,Bin101,Bin39,0.89 
O,Bin101,Bin12,0.65 
O,Bin313,Bin280,0.66 
O,Bin313,Bin278,0.74 
O,Bin313,Bin213,0.68 
O,Bin313,Bin211,0.81 
O,Bin313,Bin204,0.65 
O,Bin313,Bin185,0.62 
O,Bin313,Bin176,0.85 
O,Bin313,Bin159,0.60 
O,Bin313,Bin132,0.58 
O,Bin313,Bin106,0.83 
O,Bin313,Bin104,0.64 
O,Bin313,Bin65,0.71 
O,Bin313,Bin50,0.72 
O,Bin313,Bin47,0.93 
O,Bin313,Bin147,-0.57 
O,Bin313,Bin101,-0.65 
O,Bin561,Bin544,0.77 
O,Bin561,Bin503,0.70 
O,Bin561,Bin490,0.88 
O,Bin561,Bin484,0.85 
O,Bin561,Bin421,0.81 
O,Bin561,Bin413,0.75 
O,Bin561,Bin394,0.77 
O,Bin561,Bin362,0.79 
O,Bin561,Bin330,0.72 
O,Bin561,Bin323,0.60 
O,Bin561,Bin291,0.80 
O,Bin561,Bin266,0.65 
O,Bin561,Bin206,0.72 
O,Bin561,Bin182,0.61 
O,Bin561,Bin152,0.78 
O,Bin561,Bin115,0.70 
O,Bin561,Bin101,0.75 
O,Bin561,Bin74,0.75 
O,Bin561,Bin39,0.73 
O,Bin561,Bin100,-0.59 
O,Bin99,Bin98,0.70 
O,Bin99,Bin89,0.71 
O,Bin99,Bin86,0.69 
O,Bin99,Bin84,0.75 
O,Bin99,Bin79,0.60 
O,Bin99,Bin71,0.62 
O,Bin99,Bin40,0.62 
O,Bin534,Bin525,0.71 
O,Bin534,Bin513,0.68 
O,Bin534,Bin496,0.72 
O,Bin534,Bin485,0.76 
O,Bin534,Bin480,0.76 
O,Bin534,Bin372,0.73 
O,Bin534,Bin318,0.88 
O,Bin534,Bin304,0.78 
O,Bin534,Bin302,0.74 
O,Bin534,Bin301,0.77 
O,Bin534,Bin296,0.76 
O,Bin534,Bin288,0.69 
O,Bin534,Bin261,0.79 
O,Bin534,Bin257,0.74 
O,Bin534,Bin254,0.74 
O,Bin534,Bin250,0.70 
O,Bin534,Bin231,0.74 
O,Bin534,Bin218,0.71 
O,Bin534,Bin193,0.76 
O,Bin534,Bin185,0.67 
O,Bin534,Bin171,0.81 
O,Bin534,Bin246,-0.57 
O,Bin534,Bin98,-0.61 
O,Bin229,Bin185,0.55 
O,Bin229,Bin169,0.85 
O,Bin229,Bin116,0.79 
O,Bin229,Bin35,0.78 
O,Bin229,Bin9,0.65 
O,Bin229,Bin113,-0.64 
O,Bin229,Bin98,-0.58 
O,Bin940,Bin938,0.73 
O,Bin940,Bin937,0.74 
O,Bin940,Bin918,0.73 
O,Bin940,Bin909,0.70 
O,Bin940,Bin843,0.69 
O,Bin940,Bin837,0.61 
O,Bin940,Bin816,0.67 
O,Bin940,Bin791,0.73 
O,Bin940,Bin741,0.63 
O,Bin940,Bin726,0.68 
O,Bin940,Bin715,0.71 
O,Bin940,Bin702,0.80 
O,Bin940,Bin698,0.73 
O,Bin940,Bin599,0.72 
O,Bin940,Bin542,0.79 
O,Bin940,Bin525,0.68 
O,Bin940,Bin513,0.65 
O,Bin940,Bin487,0.69 
O,Bin940,Bin485,0.70 
O,Bin940,Bin467,0.65 
O,Bin940,Bin380,0.75 
O,Bin940,Bin372,0.65 
O,Bin940,Bin364,0.69 
O,Bin940,Bin342,0.70 
O,Bin940,Bin341,0.62 
O,Bin940,Bin322,0.70 
O,Bin940,Bin318,0.67 
O,Bin940,Bin304,0.72 
O,Bin940,Bin302,0.72 
O,Bin940,Bin301,0.75 
O,Bin940,Bin261,0.73 
O,Bin940,Bin257,0.69 
O,Bin940,Bin249,0.77 
O,Bin940,Bin244,0.68 
O,Bin940,Bin229,0.67 
O,Bin940,Bin218,0.70 
O,Bin940,Bin193,0.68 
O,Bin940,Bin171,0.75 
O,Bin940,Bin106,0.63 
O,Bin940,Bin97,0.69 
O,Bin940,Bin18,0.68 
O,Bin940,Bin9,0.62 
O,Bin940,Bin924,-0.69 
O,Bin940,Bin903,-0.65 
O,Bin940,Bin598,-0.60 
O,Bin940,Bin571,-0.58 
O,Bin940,Bin570,-0.67 
O,Bin940,Bin438,-0.64 
O,Bin940,Bin434,-0.57 
O,Bin940,Bin424,-0.62 
O,Bin940,Bin95,-0.70 
O,Bin542,Bin537,0.62 
O,Bin542,Bin534,0.85 
O,Bin542,Bin533,0.82 
O,Bin542,Bin525,0.67 
O,Bin542,Bin513,0.75 
O,Bin542,Bin498,0.69 
O,Bin542,Bin496,0.79 
O,Bin542,Bin487,0.70 
O,Bin542,Bin485,0.76 
O,Bin542,Bin480,0.71 
O,Bin542,Bin479,0.77 
O,Bin542,Bin467,0.63 
O,Bin542,Bin436,0.67 
O,Bin542,Bin392,0.71 
O,Bin542,Bin380,0.79 
O,Bin542,Bin372,0.76 
O,Bin542,Bin322,0.71 
O,Bin542,Bin318,0.79 
O,Bin542,Bin316,0.71 
O,Bin542,Bin315,0.65 
O,Bin542,Bin304,0.75 
O,Bin542,Bin302,0.76 
O,Bin542,Bin301,0.77 
O,Bin542,Bin296,0.75 
O,Bin542,Bin288,0.69 
O,Bin542,Bin261,0.72 
O,Bin542,Bin257,0.68 
O,Bin542,Bin256,0.64 
O,Bin542,Bin249,0.67 
O,Bin542,Bin248,0.73 
O,Bin542,Bin244,0.61 
O,Bin542,Bin231,0.66 
O,Bin542,Bin229,0.61 
O,Bin542,Bin218,0.73 
O,Bin542,Bin193,0.73 
O,Bin542,Bin185,0.71 
O,Bin542,Bin171,0.81 
O,Bin542,Bin102,0.65 
O,Bin542,Bin18,0.68 
O,Bin542,Bin9,0.68 
O,Bin542,Bin358,-0.54 
O,Bin542,Bin343,-0.63 
O,Bin542,Bin299,-0.53 
O,Bin542,Bin224,-0.63 
O,Bin542,Bin162,-0.60 
O,Bin542,Bin113,-0.59 
O,Bin542,Bin109,-0.64 
O,Bin542,Bin99,-0.58 
O,Bin542,Bin98,-0.60 
O,Bin542,Bin95,-0.66 
O,Bin539,Bin531,0.65 
O,Bin539,Bin528,0.70 
O,Bin539,Bin527,0.61 
O,Bin539,Bin521,0.60 
O,Bin539,Bin515,0.75 
O,Bin539,Bin509,0.66 
O,Bin539,Bin508,0.69 
O,Bin539,Bin472,0.67 
O,Bin539,Bin470,0.70 
O,Bin539,Bin460,0.69 
O,Bin539,Bin458,0.73 
O,Bin539,Bin452,0.67 
O,Bin539,Bin433,0.74 
O,Bin539,Bin422,0.57 
O,Bin539,Bin390,0.68 
O,Bin539,Bin388,0.59 
O,Bin539,Bin386,0.65 
O,Bin539,Bin375,0.75 
O,Bin539,Bin313,0.83 
O,Bin539,Bin310,0.54 
O,Bin539,Bin278,0.73 
O,Bin539,Bin213,0.73 
O,Bin539,Bin211,0.87 
O,Bin539,Bin193,0.69 
O,Bin539,Bin192,0.79 
O,Bin539,Bin176,0.84 
O,Bin539,Bin159,0.67 
O,Bin539,Bin106,0.83 
O,Bin539,Bin50,0.69 
O,Bin539,Bin47,0.83 
O,Bin539,Bin351,-0.67 
O,Bin539,Bin215,-0.56 
O,Bin539,Bin147,-0.64 
O,Bin539,Bin95,-0.64 
O,Bin498,Bin482,0.70 
O,Bin498,Bin480,0.56 
O,Bin498,Bin475,0.73 
O,Bin498,Bin467,0.77 
O,Bin498,Bin457,0.66 
O,Bin498,Bin244,0.82 
O,Bin498,Bin229,0.79 
O,Bin498,Bin193,0.61 
O,Bin498,Bin169,0.74 
O,Bin498,Bin35,0.85 
O,Bin498,Bin361,-0.66 
O,Bin498,Bin358,-0.63 
O,Bin498,Bin351,-0.69 
O,Bin498,Bin336,-0.67 
O,Bin498,Bin335,-0.66 
O,Bin498,Bin285,-0.61 
O,Bin498,Bin178,-0.61 
O,Bin498,Bin109,-0.69 
O,Bin498,Bin95,-0.67 
O,Bin483,Bin480,0.68 
O,Bin483,Bin478,0.69 
O,Bin483,Bin296,0.63 
O,Bin483,Bin254,0.69 
O,Bin483,Bin235,0.59 
