Fig 3B,,,
Group,Bin_name_1,Bin_name_2,average_r
T,Bin623,Bin329,0.64 
T,Bin640,Bin329,0.72 
T,Bin672,Bin329,0.75 
T,Bin679,Bin329,0.59 
T,Bin689,Bin329,0.66 
T,Bin705,Bin329,0.66 
T,Bin723,Bin329,0.73 
T,Bin751,Bin329,0.68 
T,Bin762,Bin329,0.67 
T,Bin765,Bin329,0.74 
T,Bin787,Bin329,0.78 
T,Bin809,Bin329,0.66 
T,Bin811,Bin329,0.80 
T,Bin813,Bin329,0.69 
T,Bin824,Bin329,0.78 
T,Bin833,Bin329,0.73 
T,Bin873,Bin329,0.66 
T,Bin886,Bin329,0.79 
T,Bin907,Bin329,0.68 
T,Bin959,Bin329,0.79 
T,Bin977,Bin329,0.79 
T,Bin980,Bin329,0.63 
T,Bin1051,Bin329,0.69 
T,Bin1058,Bin329,0.66 
T,Bin1067,Bin329,0.76 
T,Bin1088,Bin329,0.76 
T,Bin1097,Bin329,0.69 
T,Bin340,Bin330,0.63 
T,Bin362,Bin330,0.62 
T,Bin413,Bin330,0.61 
T,Bin421,Bin330,0.71 
T,Bin440,Bin330,0.67 
T,Bin454,Bin330,0.67 
T,Bin456,Bin330,0.73 
T,Bin484,Bin330,0.65 
T,Bin503,Bin330,0.71 
T,Bin544,Bin330,0.64 
T,Bin551,Bin330,0.65 
T,Bin562,Bin330,0.72 
T,Bin574,Bin330,0.67 
T,Bin601,Bin330,0.67 
T,Bin672,Bin330,0.63 
T,Bin705,Bin330,0.67 
T,Bin723,Bin330,0.77 
T,Bin751,Bin330,0.65 
T,Bin765,Bin330,0.67 
T,Bin787,Bin330,0.67 
T,Bin811,Bin330,0.71 
T,Bin813,Bin330,0.66 
T,Bin824,Bin330,0.64 
T,Bin836,Bin330,0.62 
T,Bin855,Bin330,0.62 
T,Bin873,Bin330,0.65 
T,Bin907,Bin330,0.71 
T,Bin936,Bin330,0.61 
T,Bin959,Bin330,0.67 
T,Bin1051,Bin330,0.60 
T,Bin1067,Bin330,0.66 
T,Bin1088,Bin330,0.67 
T,Bin1097,Bin330,0.66 
T,Bin333,Bin332,0.77 
T,Bin375,Bin332,0.61 
T,Bin390,Bin332,0.67 
T,Bin411,Bin332,0.63 
T,Bin460,Bin332,0.63 
T,Bin515,Bin332,0.64 
T,Bin530,Bin332,0.56 
T,Bin582,Bin332,0.68 
T,Bin583,Bin332,0.59 
T,Bin775,Bin332,0.66 
T,Bin922,Bin332,0.68 
T,Bin1034,Bin332,0.67 
T,Bin1081,Bin332,0.75 
T,Bin386,Bin333,0.73 
T,Bin388,Bin333,0.59 
T,Bin390,Bin333,0.65 
T,Bin393,Bin333,0.60 
T,Bin406,Bin333,0.63 
T,Bin410,Bin333,0.77 
T,Bin460,Bin333,0.72 
T,Bin470,Bin333,0.63 
T,Bin582,Bin333,0.69 
T,Bin850,Bin333,0.73 
T,Bin922,Bin333,0.74 
T,Bin1002,Bin333,0.55 
T,Bin1034,Bin333,0.59 
T,Bin1083,Bin333,0.69 
T,Bin335,Bin334,0.68 
T,Bin336,Bin334,0.68 
T,Bin345,Bin334,0.69 
T,Bin369,Bin334,0.59 
T,Bin370,Bin334,0.82 
T,Bin438,Bin334,0.71 
T,Bin457,Bin334,0.68 
T,Bin477,Bin334,0.78 
T,Bin492,Bin334,0.65 
T,Bin510,Bin334,0.58 
T,Bin530,Bin334,0.73 
T,Bin579,Bin334,0.81 
T,Bin595,Bin334,0.79 
T,Bin621,Bin334,0.53 
T,Bin626,Bin334,0.60 
T,Bin628,Bin334,0.63 
T,Bin667,Bin334,0.63 
T,Bin674,Bin334,0.69 
T,Bin753,Bin334,0.54 
T,Bin770,Bin334,0.57 
T,Bin775,Bin334,0.72 
T,Bin781,Bin334,0.78 
T,Bin812,Bin334,0.67 
T,Bin827,Bin334,0.63 
T,Bin832,Bin334,0.71 
T,Bin861,Bin334,0.77 
T,Bin929,Bin334,0.65 
T,Bin932,Bin334,0.65 
T,Bin935,Bin334,0.81 
T,Bin949,Bin334,0.69 
T,Bin1006,Bin334,0.70 
T,Bin1008,Bin334,0.68 
T,Bin1012,Bin334,0.77 
T,Bin1016,Bin334,0.64 
T,Bin1025,Bin334,0.78 
T,Bin1031,Bin334,0.64 
T,Bin1044,Bin334,0.70 
T,Bin1049,Bin334,0.72 
T,Bin1060,Bin334,0.81 
T,Bin1094,Bin334,0.68 
T,Bin1098,Bin334,0.82 
T,Bin336,Bin335,0.73 
T,Bin345,Bin335,0.64 
T,Bin351,Bin335,0.64 
T,Bin358,Bin335,0.73 
T,Bin369,Bin335,0.82 
T,Bin374,Bin335,0.57 
T,Bin415,Bin335,0.75 
T,Bin438,Bin335,0.72 
T,Bin443,Bin335,0.68 
T,Bin445,Bin335,0.68 
T,Bin465,Bin335,0.63 
T,Bin486,Bin335,0.66 
T,Bin492,Bin335,0.81 
T,Bin504,Bin335,0.72 
T,Bin506,Bin335,0.65 
T,Bin521,Bin335,0.72 
T,Bin535,Bin335,0.71 
T,Bin547,Bin335,0.63 
T,Bin556,Bin335,0.56 
T,Bin585,Bin335,0.72 
T,Bin614,Bin335,0.60 
T,Bin619,Bin335,0.69 
T,Bin621,Bin335,0.65 
T,Bin626,Bin335,0.69 
T,Bin653,Bin335,0.69 
T,Bin665,Bin335,0.67 
T,Bin703,Bin335,0.65 
T,Bin706,Bin335,0.69 
T,Bin727,Bin335,0.74 
T,Bin753,Bin335,0.64 
T,Bin755,Bin335,0.62 
T,Bin760,Bin335,0.71 
T,Bin771,Bin335,0.72 
T,Bin803,Bin335,0.62 
T,Bin812,Bin335,0.65 
T,Bin827,Bin335,0.73 
T,Bin831,Bin335,0.60 
T,Bin861,Bin335,0.69 
T,Bin897,Bin335,0.59 
T,Bin908,Bin335,0.63 
T,Bin935,Bin335,0.70 
T,Bin948,Bin335,0.75 
T,Bin949,Bin335,0.65 
T,Bin984,Bin335,0.60 
T,Bin1003,Bin335,0.66 
T,Bin1005,Bin335,0.64 
T,Bin1006,Bin335,0.74 
T,Bin1012,Bin335,0.77 
T,Bin1016,Bin335,0.60 
T,Bin1028,Bin335,0.71 
T,Bin1039,Bin335,0.62 
T,Bin1044,Bin335,0.62 
T,Bin1061,Bin335,0.59 
T,Bin1062,Bin335,0.71 
T,Bin1066,Bin335,0.69 
T,Bin1082,Bin335,0.68 
T,Bin1085,Bin335,0.70 
T,Bin1094,Bin335,0.66 
T,Bin1098,Bin335,0.65 
T,Bin345,Bin336,0.73 
T,Bin351,Bin336,0.69 
T,Bin369,Bin336,0.80 
T,Bin417,Bin336,0.68 
T,Bin419,Bin336,0.67 
T,Bin441,Bin336,0.57 
T,Bin443,Bin336,0.71 
T,Bin452,Bin336,0.71 
T,Bin465,Bin336,0.67 
T,Bin476,Bin336,0.60 
T,Bin492,Bin336,0.74 
T,Bin497,Bin336,0.72 
T,Bin506,Bin336,0.75 
T,Bin510,Bin336,0.54 
T,Bin521,Bin336,0.75 
T,Bin530,Bin336,0.61 
T,Bin535,Bin336,0.65 
T,Bin547,Bin336,0.66 
T,Bin585,Bin336,0.69 
T,Bin595,Bin336,0.69 
T,Bin604,Bin336,0.69 
T,Bin614,Bin336,0.69 
T,Bin621,Bin336,0.53 
T,Bin626,Bin336,0.68 
T,Bin628,Bin336,0.67 
T,Bin691,Bin336,0.63 
T,Bin703,Bin336,0.63 
T,Bin706,Bin336,0.63 
T,Bin727,Bin336,0.78 
T,Bin728,Bin336,0.61 
T,Bin753,Bin336,0.56 
T,Bin755,Bin336,0.63 
T,Bin760,Bin336,0.64 
T,Bin771,Bin336,0.69 
T,Bin775,Bin336,0.71 
T,Bin786,Bin336,0.68 
T,Bin790,Bin336,0.74 
T,Bin793,Bin336,0.73 
T,Bin812,Bin336,0.63 
T,Bin827,Bin336,0.58 
T,Bin861,Bin336,0.72 
T,Bin877,Bin336,0.66 
T,Bin897,Bin336,0.64 
T,Bin932,Bin336,0.67 
T,Bin934,Bin336,0.71 
T,Bin935,Bin336,0.70 
T,Bin949,Bin336,0.68 
T,Bin995,Bin336,0.67 
T,Bin1003,Bin336,0.61 
T,Bin1005,Bin336,0.67 
T,Bin1006,Bin336,0.67 
T,Bin1012,Bin336,0.75 
T,Bin1016,Bin336,0.65 
T,Bin1028,Bin336,0.62 
T,Bin1039,Bin336,0.64 
T,Bin1062,Bin336,0.62 
T,Bin1066,Bin336,0.68 
T,Bin1082,Bin336,0.73 
T,Bin1085,Bin336,0.61 
T,Bin1094,Bin336,0.69 
T,Bin1098,Bin336,0.58 
T,Bin679,Bin337,0.77 
T,Bin779,Bin337,0.66 
T,Bin871,Bin337,0.75 
T,Bin1048,Bin337,0.73 
T,Bin1088,Bin337,0.69 
T,Bin345,Bin338,0.78 
T,Bin356,Bin338,0.68 
T,Bin1012,Bin338,0.59 
T,Bin1081,Bin338,0.60 
T,Bin673,Bin339,0.54 
T,Bin362,Bin340,0.58 
T,Bin413,Bin340,0.69 
T,Bin440,Bin340,0.87 
T,Bin454,Bin340,0.78 
T,Bin456,Bin340,0.70 
T,Bin484,Bin340,0.70 
T,Bin551,Bin340,0.68 
T,Bin562,Bin340,0.84 
T,Bin574,Bin340,0.65 
T,Bin689,Bin340,0.56 
T,Bin723,Bin340,0.87 
T,Bin751,Bin340,0.70 
T,Bin765,Bin340,0.71 
T,Bin778,Bin340,0.55 
T,Bin787,Bin340,0.90 
T,Bin811,Bin340,0.71 
T,Bin873,Bin340,0.70 
T,Bin907,Bin340,0.75 
T,Bin959,Bin340,0.63 
T,Bin977,Bin340,0.68 
T,Bin364,Bin341,0.82 
T,Bin392,Bin341,0.86 
T,Bin413,Bin341,0.74 
T,Bin440,Bin341,0.72 
T,Bin454,Bin341,0.76 
T,Bin484,Bin341,0.76 
T,Bin513,Bin341,0.71 
T,Bin533,Bin341,0.57 
T,Bin562,Bin341,0.72 
T,Bin574,Bin341,0.60 
T,Bin594,Bin341,0.64 
T,Bin601,Bin341,0.72 
T,Bin605,Bin341,0.62 
T,Bin672,Bin341,0.67 
T,Bin689,Bin341,0.61 
T,Bin710,Bin341,0.57 
T,Bin726,Bin341,0.73 
T,Bin741,Bin341,0.81 
T,Bin743,Bin341,0.63 
T,Bin754,Bin341,0.65 
T,Bin765,Bin341,0.66 
T,Bin787,Bin341,0.70 
T,Bin809,Bin341,0.61 
T,Bin811,Bin341,0.77 
T,Bin813,Bin341,0.56 
T,Bin837,Bin341,0.81 
T,Bin843,Bin341,0.83 
T,Bin886,Bin341,0.77 
T,Bin909,Bin341,0.74 
T,Bin919,Bin341,0.54 
T,Bin941,Bin341,0.81 
T,Bin946,Bin341,0.72 
T,Bin977,Bin341,0.72 
T,Bin980,Bin341,0.76 
T,Bin1051,Bin341,0.61 
T,Bin1079,Bin341,0.86 
T,Bin1097,Bin341,0.61 
T,Bin364,Bin342,0.78 
T,Bin392,Bin342,0.74 
T,Bin479,Bin342,0.81 
T,Bin487,Bin342,0.66 
T,Bin513,Bin342,0.72 
T,Bin594,Bin342,0.80 
T,Bin599,Bin342,0.77 
T,Bin677,Bin342,0.55 
T,Bin726,Bin342,0.93 
T,Bin741,Bin342,0.71 
T,Bin791,Bin342,0.60 
T,Bin820,Bin342,0.65 
T,Bin837,Bin342,0.71 
T,Bin886,Bin342,0.63 
T,Bin909,Bin342,0.71 
T,Bin919,Bin342,0.61 
T,Bin938,Bin342,0.74 
T,Bin946,Bin342,0.86 
T,Bin951,Bin342,0.72 
T,Bin953,Bin342,0.64 
T,Bin980,Bin342,0.70 
T,Bin1079,Bin342,0.65 
T,Bin360,Bin343,0.81 
T,Bin370,Bin343,0.66 
T,Bin443,Bin343,0.60 
T,Bin593,Bin343,0.59 
T,Bin614,Bin343,0.73 
T,Bin667,Bin343,0.62 
T,Bin757,Bin343,0.58 
T,Bin793,Bin343,0.71 
T,Bin799,Bin343,0.76 
T,Bin861,Bin343,0.65 
T,Bin934,Bin343,0.64 
T,Bin1049,Bin343,0.71 
T,Bin1055,Bin343,0.50 
T,Bin1070,Bin343,0.67 
T,Bin369,Bin345,0.66 
T,Bin419,Bin345,0.62 
T,Bin443,Bin345,0.61 
T,Bin465,Bin345,0.58 
T,Bin619,Bin345,0.57 
T,Bin670,Bin345,0.84 
T,Bin701,Bin345,0.63 
T,Bin718,Bin345,0.57 
T,Bin755,Bin345,0.67 
T,Bin757,Bin345,0.66 
T,Bin771,Bin345,0.64 
T,Bin775,Bin345,0.71 
T,Bin790,Bin345,0.65 
T,Bin857,Bin345,0.63 
T,Bin861,Bin345,0.64 
T,Bin935,Bin345,0.64 
T,Bin1009,Bin345,0.73 
T,Bin1012,Bin345,0.70 
T,Bin1060,Bin345,0.57 
T,Bin1073,Bin345,0.61 
T,Bin1094,Bin345,0.67 
T,Bin423,Bin347,0.76 
T,Bin494,Bin347,0.70 
T,Bin650,Bin347,0.60 
T,Bin651,Bin347,0.71 
T,Bin663,Bin347,0.68 
T,Bin666,Bin347,0.68 
T,Bin844,Bin347,0.69 
T,Bin866,Bin347,0.63 
T,Bin982,Bin347,0.74 
T,Bin1096,Bin347,0.74 
T,Bin835,Bin348,0.60 
T,Bin898,Bin348,0.58 
T,Bin957,Bin348,0.57 
T,Bin1014,Bin348,0.57 
T,Bin1022,Bin348,0.56 
T,Bin452,Bin350,0.59 
T,Bin570,Bin350,0.65 
T,Bin602,Bin350,0.70 
T,Bin693,Bin350,0.64 
T,Bin832,Bin350,0.68 
T,Bin995,Bin350,0.62 
T,Bin1049,Bin350,0.63 
T,Bin363,Bin351,0.73 
T,Bin369,Bin351,0.70 
T,Bin374,Bin351,0.69 
T,Bin445,Bin351,0.71 
T,Bin492,Bin351,0.68 
T,Bin521,Bin351,0.70 
T,Bin530,Bin351,0.56 
T,Bin535,Bin351,0.65 
T,Bin547,Bin351,0.63 
T,Bin585,Bin351,0.74 
T,Bin598,Bin351,0.64 
T,Bin614,Bin351,0.74 
T,Bin621,Bin351,0.73 
T,Bin626,Bin351,0.65 
T,Bin653,Bin351,0.63 
T,Bin665,Bin351,0.58 
T,Bin692,Bin351,0.65 
T,Bin703,Bin351,0.78 
T,Bin753,Bin351,0.70 
T,Bin812,Bin351,0.66 
T,Bin822,Bin351,0.66 
T,Bin827,Bin351,0.66 
T,Bin868,Bin351,0.57 
T,Bin885,Bin351,0.60 
T,Bin897,Bin351,0.61 
T,Bin934,Bin351,0.75 
T,Bin935,Bin351,0.60 
T,Bin1004,Bin351,0.66 
T,Bin1005,Bin351,0.74 
T,Bin1009,Bin351,0.52 
T,Bin1028,Bin351,0.59 
T,Bin1049,Bin351,0.72 
T,Bin1066,Bin351,0.73 
T,Bin1082,Bin351,0.79 
T,Bin359,Bin353,0.83 
T,Bin402,Bin353,0.85 
T,Bin431,Bin353,0.72 
T,Bin523,Bin353,0.84 
T,Bin538,Bin353,0.81 
T,Bin545,Bin353,0.76 
T,Bin560,Bin353,0.88 
T,Bin584,Bin353,0.69 
T,Bin608,Bin353,0.79 
T,Bin620,Bin353,0.81 
T,Bin633,Bin353,0.78 
T,Bin722,Bin353,0.73 
T,Bin768,Bin353,0.78 
T,Bin798,Bin353,0.50 
T,Bin801,Bin353,0.75 
T,Bin891,Bin353,0.75 
T,Bin900,Bin353,0.84 
T,Bin930,Bin353,0.82 
T,Bin976,Bin353,0.80 
T,Bin1011,Bin353,0.76 
T,Bin1027,Bin353,0.88 
T,Bin1080,Bin353,0.78 
T,Bin1084,Bin353,0.74 
T,Bin1093,Bin353,0.77 
T,Bin585,Bin354,0.57 
T,Bin753,Bin354,0.73 
T,Bin812,Bin354,0.64 
T,Bin869,Bin354,0.92 
T,Bin932,Bin354,0.85 
T,Bin948,Bin354,0.64 
T,Bin370,Bin356,0.67 
T,Bin628,Bin356,0.68 
T,Bin1049,Bin356,0.64 
T,Bin369,Bin358,0.75 
T,Bin374,Bin358,0.68 
T,Bin415,Bin358,0.70 
T,Bin443,Bin358,0.81 
T,Bin445,Bin358,0.72 
T,Bin492,Bin358,0.81 
T,Bin535,Bin358,0.72 
T,Bin580,Bin358,0.69 
T,Bin585,Bin358,0.78 
T,Bin590,Bin358,0.64 
T,Bin598,Bin358,0.61 
T,Bin619,Bin358,0.73 
T,Bin621,Bin358,0.73 
T,Bin665,Bin358,0.63 
T,Bin706,Bin358,0.70 
T,Bin755,Bin358,0.58 
T,Bin760,Bin358,0.80 
T,Bin771,Bin358,0.67 
T,Bin790,Bin358,0.60 
T,Bin793,Bin358,0.83 
T,Bin827,Bin358,0.77 
T,Bin831,Bin358,0.71 
T,Bin861,Bin358,0.65 
T,Bin903,Bin358,0.76 
T,Bin908,Bin358,0.67 
T,Bin915,Bin358,0.60 
T,Bin935,Bin358,0.66 
T,Bin981,Bin358,0.68 
T,Bin1006,Bin358,0.77 
T,Bin1012,Bin358,0.74 
T,Bin1028,Bin358,0.65 
T,Bin1061,Bin358,0.69 
T,Bin1062,Bin358,0.75 
T,Bin1066,Bin358,0.80 
T,Bin1085,Bin358,0.64 
T,Bin402,Bin359,0.84 
T,Bin431,Bin359,0.67 
T,Bin523,Bin359,0.91 
T,Bin538,Bin359,0.79 
T,Bin545,Bin359,0.89 
T,Bin560,Bin359,0.84 
T,Bin584,Bin359,0.81 
T,Bin608,Bin359,0.90 
T,Bin620,Bin359,0.88 
T,Bin633,Bin359,0.87 
T,Bin722,Bin359,0.89 
T,Bin768,Bin359,0.78 
T,Bin801,Bin359,0.79 
T,Bin900,Bin359,0.89 
T,Bin930,Bin359,0.88 
T,Bin976,Bin359,0.63 
T,Bin1011,Bin359,0.85 
T,Bin1027,Bin359,0.86 
T,Bin1080,Bin359,0.84 
T,Bin1084,Bin359,0.88 
T,Bin1093,Bin359,0.82 
T,Bin438,Bin360,0.67 
T,Bin443,Bin360,0.62 
T,Bin486,Bin360,0.63 
T,Bin521,Bin360,0.64 
T,Bin535,Bin360,0.64 
T,Bin547,Bin360,0.62 
T,Bin553,Bin360,0.65 
T,Bin555,Bin360,0.60 
T,Bin558,Bin360,0.67 
T,Bin580,Bin360,0.66 
T,Bin585,Bin360,0.75 
T,Bin593,Bin360,0.60 
T,Bin598,Bin360,0.79 
T,Bin614,Bin360,0.68 
T,Bin621,Bin360,0.75 
T,Bin665,Bin360,0.68 
T,Bin668,Bin360,0.75 
T,Bin675,Bin360,0.70 
T,Bin688,Bin360,0.60 
T,Bin692,Bin360,0.75 
T,Bin760,Bin360,0.76 
T,Bin799,Bin360,0.66 
T,Bin822,Bin360,0.78 
T,Bin855,Bin360,0.56 
T,Bin874,Bin360,0.57 
T,Bin885,Bin360,0.55 
T,Bin903,Bin360,0.73 
T,Bin933,Bin360,0.76 
T,Bin934,Bin360,0.73 
T,Bin1005,Bin360,0.70 
T,Bin1055,Bin360,0.60 
T,Bin1082,Bin360,0.68 
T,Bin547,Bin361,0.70 
T,Bin624,Bin361,0.69 
T,Bin626,Bin361,0.62 
T,Bin675,Bin361,0.77 
T,Bin933,Bin361,0.79 
T,Bin1005,Bin361,0.72 
T,Bin440,Bin362,0.69 
T,Bin454,Bin362,0.62 
T,Bin484,Bin362,0.73 
T,Bin544,Bin362,0.73 
T,Bin551,Bin362,0.74 
T,Bin562,Bin362,0.71 
T,Bin574,Bin362,0.80 
T,Bin672,Bin362,0.65 
T,Bin689,Bin362,0.60 
T,Bin705,Bin362,0.60 
T,Bin723,Bin362,0.72 
T,Bin751,Bin362,0.78 
T,Bin773,Bin362,0.82 
T,Bin787,Bin362,0.68 
T,Bin811,Bin362,0.64 
T,Bin824,Bin362,0.71 
T,Bin836,Bin362,0.76 
T,Bin873,Bin362,0.77 
T,Bin907,Bin362,0.77 
T,Bin936,Bin362,0.70 
T,Bin959,Bin362,0.80 
T,Bin960,Bin362,0.61 
T,Bin972,Bin362,0.71 
T,Bin1067,Bin362,0.69 
T,Bin547,Bin363,0.61 
T,Bin614,Bin363,0.63 
T,Bin640,Bin363,0.62 
T,Bin886,Bin363,0.63 
T,Bin1082,Bin363,0.64 
T,Bin392,Bin364,0.85 
T,Bin484,Bin364,0.66 
T,Bin485,Bin364,0.67 
T,Bin487,Bin364,0.61 
T,Bin513,Bin364,0.67 
T,Bin525,Bin364,0.66 
T,Bin574,Bin364,0.64 
T,Bin575,Bin364,0.62 
T,Bin594,Bin364,0.67 
T,Bin605,Bin364,0.69 
T,Bin677,Bin364,0.56 
T,Bin689,Bin364,0.63 
T,Bin710,Bin364,0.61 
T,Bin715,Bin364,0.66 
T,Bin726,Bin364,0.77 
T,Bin732,Bin364,0.64 
T,Bin741,Bin364,0.78 
T,Bin784,Bin364,0.72 
T,Bin796,Bin364,0.61 
T,Bin809,Bin364,0.63 
T,Bin811,Bin364,0.68 
T,Bin837,Bin364,0.82 
T,Bin843,Bin364,0.83 
T,Bin886,Bin364,0.63 
T,Bin909,Bin364,0.77 
T,Bin938,Bin364,0.68 
T,Bin941,Bin364,0.75 
T,Bin946,Bin364,0.77 
T,Bin953,Bin364,0.62 
T,Bin980,Bin364,0.71 
T,Bin1079,Bin364,0.77 
T,Bin624,Bin365,0.72 
T,Bin751,Bin365,0.59 
T,Bin933,Bin365,0.68 
T,Bin988,Bin365,0.70 
T,Bin367,Bin366,0.74 
T,Bin388,Bin366,0.60 
T,Bin389,Bin366,0.64 
T,Bin391,Bin366,0.60 
T,Bin393,Bin366,0.60 
T,Bin396,Bin366,0.56 
T,Bin400,Bin366,0.60 
T,Bin447,Bin366,0.60 
T,Bin389,Bin367,0.68 
T,Bin407,Bin367,0.64 
T,Bin412,Bin367,0.75 
T,Bin424,Bin367,0.66 
T,Bin409,Bin368,0.60 
T,Bin374,Bin369,0.69 
T,Bin385,Bin369,0.70 
T,Bin415,Bin369,0.68 
T,Bin416,Bin369,0.65 
T,Bin438,Bin369,0.68 
T,Bin441,Bin369,0.69 
T,Bin443,Bin369,0.67 
T,Bin445,Bin369,0.69 
T,Bin465,Bin369,0.68 
T,Bin476,Bin369,0.59 
T,Bin486,Bin369,0.80 
T,Bin492,Bin369,0.81 
T,Bin497,Bin369,0.70 
T,Bin504,Bin369,0.68 
T,Bin506,Bin369,0.70 
T,Bin521,Bin369,0.73 
T,Bin527,Bin369,0.68 
T,Bin535,Bin369,0.79 
T,Bin553,Bin369,0.65 
T,Bin580,Bin369,0.57 
T,Bin585,Bin369,0.76 
T,Bin590,Bin369,0.71 
T,Bin595,Bin369,0.64 
T,Bin598,Bin369,0.66 
T,Bin604,Bin369,0.68 
T,Bin614,Bin369,0.68 
T,Bin619,Bin369,0.66 
T,Bin621,Bin369,0.71 
T,Bin624,Bin369,0.61 
T,Bin626,Bin369,0.71 
T,Bin628,Bin369,0.63 
T,Bin653,Bin369,0.67 
T,Bin665,Bin369,0.63 
T,Bin667,Bin369,0.66 
T,Bin703,Bin369,0.67 
T,Bin706,Bin369,0.73 
T,Bin727,Bin369,0.79 
T,Bin734,Bin369,0.66 
T,Bin753,Bin369,0.61 
T,Bin760,Bin369,0.66 
T,Bin771,Bin369,0.67 
T,Bin786,Bin369,0.69 
T,Bin790,Bin369,0.60 
T,Bin793,Bin369,0.82 
T,Bin807,Bin369,0.57 
T,Bin812,Bin369,0.72 
T,Bin827,Bin369,0.74 
T,Bin861,Bin369,0.79 
T,Bin869,Bin369,0.61 
T,Bin897,Bin369,0.62 
T,Bin899,Bin369,0.75 
T,Bin908,Bin369,0.62 
T,Bin932,Bin369,0.67 
T,Bin935,Bin369,0.82 
T,Bin984,Bin369,0.62 
T,Bin1003,Bin369,0.65 
T,Bin1005,Bin369,0.66 
T,Bin1006,Bin369,0.78 
T,Bin1012,Bin369,0.72 
T,Bin1025,Bin369,0.57 
T,Bin1028,Bin369,0.71 
T,Bin1039,Bin369,0.61 
T,Bin1044,Bin369,0.67 
T,Bin1049,Bin369,0.71 
T,Bin1055,Bin369,0.76 
T,Bin1061,Bin369,0.71 
T,Bin1062,Bin369,0.65 
T,Bin1066,Bin369,0.79 
T,Bin1075,Bin369,0.68 
T,Bin1082,Bin369,0.77 
T,Bin1094,Bin369,0.66 
T,Bin1098,Bin369,0.62 
T,Bin398,Bin370,0.63 
T,Bin457,Bin370,0.64 
T,Bin476,Bin370,0.51 
T,Bin579,Bin370,0.76 
T,Bin585,Bin370,0.58 
T,Bin595,Bin370,0.80 
T,Bin598,Bin370,0.56 
T,Bin602,Bin370,0.65 
T,Bin628,Bin370,0.69 
T,Bin667,Bin370,0.65 
T,Bin812,Bin370,0.63 
T,Bin861,Bin370,0.77 
T,Bin1012,Bin370,0.64 
T,Bin1025,Bin370,0.73 
T,Bin1049,Bin370,0.71 
T,Bin1060,Bin370,0.84 
T,Bin1098,Bin370,0.73 
T,Bin395,Bin371,0.55 
T,Bin407,Bin371,0.64 
T,Bin408,Bin371,0.61 
T,Bin498,Bin372,0.72 
T,Bin632,Bin372,0.59 
T,Bin698,Bin372,0.69 
T,Bin847,Bin372,0.59 
T,Bin938,Bin372,0.56 
T,Bin1035,Bin372,0.72 
T,Bin385,Bin374,0.59 
T,Bin415,Bin374,0.70 
T,Bin416,Bin374,0.75 
T,Bin445,Bin374,0.80 
T,Bin492,Bin374,0.57 
T,Bin535,Bin374,0.74 
T,Bin553,Bin374,0.81 
T,Bin579,Bin374,0.66 
T,Bin580,Bin374,0.69 
T,Bin585,Bin374,0.66 
T,Bin590,Bin374,0.83 
T,Bin591,Bin374,0.61 
T,Bin621,Bin374,0.79 
T,Bin622,Bin374,0.76 
T,Bin694,Bin374,0.89 
T,Bin778,Bin374,0.89 
T,Bin793,Bin374,0.60 
T,Bin827,Bin374,0.70 
T,Bin831,Bin374,0.79 
T,Bin861,Bin374,0.71 
T,Bin903,Bin374,0.81 
T,Bin935,Bin374,0.66 
T,Bin1012,Bin374,0.61 
T,Bin1018,Bin374,0.88 
T,Bin1028,Bin374,0.51 
T,Bin1061,Bin374,0.70 
T,Bin1066,Bin374,0.77 
T,Bin386,Bin375,0.82 
T,Bin390,Bin375,0.73 
T,Bin393,Bin375,0.62 
T,Bin397,Bin375,0.83 
T,Bin400,Bin375,0.62 
T,Bin406,Bin375,0.62 
T,Bin411,Bin375,0.62 
T,Bin433,Bin375,0.83 
T,Bin460,Bin375,0.72 
T,Bin649,Bin375,0.55 
T,Bin719,Bin375,0.76 
T,Bin834,Bin375,0.82 
T,Bin850,Bin375,0.58 
T,Bin992,Bin375,0.85 
T,Bin1021,Bin375,0.57 
T,Bin1074,Bin375,0.76 
T,Bin1083,Bin375,0.62 
T,Bin389,Bin376,0.54 
T,Bin395,Bin376,0.68 
T,Bin407,Bin376,0.67 
T,Bin408,Bin376,0.63 
T,Bin409,Bin376,0.63 
T,Bin430,Bin376,0.70 
T,Bin632,Bin377,0.63 
T,Bin734,Bin377,0.63 
T,Bin390,Bin378,0.74 
T,Bin400,Bin378,0.56 
T,Bin411,Bin378,0.62 
T,Bin444,Bin378,0.58 
T,Bin570,Bin378,0.61 
T,Bin628,Bin378,0.71 
T,Bin409,Bin380,0.65 
T,Bin991,Bin382,0.74 
T,Bin1052,Bin382,0.67 
T,Bin422,Bin385,0.73 
T,Bin521,Bin385,0.71 
T,Bin535,Bin385,0.78 
T,Bin585,Bin385,0.76 
T,Bin621,Bin385,0.69 
T,Bin653,Bin385,0.64 
T,Bin731,Bin385,0.61 
T,Bin793,Bin385,0.73 
T,Bin812,Bin385,0.67 
T,Bin861,Bin385,0.64 
T,Bin935,Bin385,0.65 
T,Bin1005,Bin385,0.61 
T,Bin1006,Bin385,0.67 
T,Bin390,Bin386,0.79 
T,Bin393,Bin386,0.81 
T,Bin406,Bin386,0.72 
T,Bin410,Bin386,0.80 
T,Bin411,Bin386,0.60 
T,Bin417,Bin386,0.74 
T,Bin460,Bin386,0.78 
T,Bin515,Bin386,0.62 
T,Bin602,Bin386,0.58 
